"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",1,3,1,5,5,3,7,2,4,1,4,9,5,3,3,1,1,6,3,1,16,2,0,3,1,3,10,1,2,3,3,2,1,0,5,2,5,2,0,6,2,5,1,3,3
"35",3,2,1,7,13,4,8,2,3,13,15,28,4,5,8,4,2,36,3,6,80,0,1,5,2,9,17,2,4,5,17,10,1,5,0,3,9,3,1,10,8,14,4,3,12
"36",0,0,1,2,6,4,7,1,1,1,7,6,2,2,2,1,0,7,2,2,12,1,0,2,2,3,7,0,2,1,1,2,0,2,3,0,3,4,2,4,2,1,1,2,1
"37",1,3,1,8,8,8,10,0,4,7,16,7,5,11,6,2,2,9,1,7,25,3,1,2,3,12,12,4,5,3,5,4,0,5,9,3,0,4,3,3,8,5,2,2,4
"38",1,1,0,5,7,4,5,2,1,4,6,7,1,6,2,2,3,4,2,6,21,3,0,0,1,5,9,1,1,1,3,2,1,2,3,4,4,0,1,7,1,6,1,4,0
"39",0,0,0,2,5,1,2,1,1,3,4,2,1,1,1,0,0,4,1,1,9,0,0,1,2,3,3,0,1,0,1,0,0,0,1,2,3,1,0,0,3,1,1,1,0
"40",1,2,0,9,9,10,8,4,9,7,14,7,4,3,4,0,3,16,1,5,53,2,1,7,1,5,11,1,2,6,6,5,3,6,10,4,3,7,0,0,4,19,1,3,3
"41",1,1,0,5,8,5,6,1,2,6,6,5,9,7,5,1,1,11,2,5,40,1,1,5,1,3,16,2,2,5,3,3,0,2,8,2,8,1,3,4,0,7,6,2,3
"42",1,3,0,12,14,9,4,3,3,10,18,28,4,5,3,0,2,20,2,3,68,5,0,5,2,11,17,2,3,1,11,6,2,5,14,1,5,6,1,19,7,0,0,2,5
"43",1,0,0,3,5,0,2,1,0,2,4,3,5,3,3,0,2,4,1,4,10,0,2,0,1,2,4,1,0,3,1,0,0,1,4,1,2,1,1,1,6,0,0,3,2
"44",2,2,0,4,8,4,2,2,2,11,7,8,6,7,4,0,4,10,3,6,24,2,2,0,2,5,8,2,2,3,2,2,1,3,3,2,2,4,1,3,2,2,3,0,2
"45",2,1,0,4,3,1,4,1,1,6,6,12,2,7,5,4,1,10,2,1,21,1,0,3,1,4,5,2,0,3,6,2,0,3,12,1,4,0,0,3,3,5,2,2,0
