"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",0,0,1,0,3,3,0,1,2,2,3,5,2,1,1,0,1,5,1,0,7,1,0,1,0,2,2,0,1,1,3,1,0,0,2,0,0,0,1,5,2,1,0,1,1
"35",0,0,0,10,4,4,3,1,1,10,6,14,2,8,5,0,1,26,0,1,61,3,0,1,1,8,8,0,5,4,9,10,1,2,0,4,2,4,1,10,4,9,0,1,6
"36",0,0,0,1,3,2,2,0,0,3,4,3,1,1,1,1,0,3,1,1,11,1,0,2,1,6,2,0,0,3,1,2,2,0,4,0,0,1,1,2,1,0,0,1,4
"37",0,0,0,2,2,3,3,0,1,3,3,5,0,5,0,0,0,4,1,1,17,0,0,3,2,2,4,1,1,1,1,1,1,0,2,0,0,1,1,5,4,2,0,2,1
"38",0,0,0,2,1,1,1,0,0,2,1,2,1,2,2,0,0,2,1,2,11,0,0,0,0,1,1,0,1,1,0,1,0,0,4,1,1,0,0,1,1,1,0,1,1
"39",0,0,0,1,1,1,0,0,0,2,1,3,3,1,0,0,0,3,1,1,9,0,0,2,0,1,1,1,1,2,1,1,0,1,1,1,1,0,0,2,1,2,1,0,2
"40",0,0,0,3,4,1,5,0,2,7,4,10,4,3,2,0,0,12,0,0,25,0,1,1,2,3,3,2,3,4,4,4,2,5,10,2,5,1,2,0,2,6,0,2,4
"41",0,0,0,3,3,2,1,1,1,3,3,4,2,4,3,0,0,6,0,2,29,1,0,2,2,3,4,0,1,2,3,3,1,2,4,1,4,1,1,2,0,2,3,3,2
"42",0,1,1,6,5,5,2,2,0,7,7,13,3,3,3,0,0,13,2,0,49,4,1,1,4,7,11,0,1,3,6,3,2,1,9,0,2,1,2,6,2,0,0,0,1
"43",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0
"44",0,0,0,2,4,1,0,0,0,2,3,4,0,1,1,0,0,4,0,2,13,0,0,1,1,4,3,1,2,2,1,3,1,1,1,1,2,1,0,2,3,0,1,0,1
"45",1,0,0,5,5,4,1,1,1,4,4,10,1,4,4,0,0,11,0,1,24,1,0,1,1,5,5,0,0,3,2,3,0,1,6,4,1,1,2,4,2,1,0,1,0
