"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",0,3,2,11,18,10,7,3,5,9,20,11,6,13,5,2,0,14,5,8,33,6,4,7,2,16,17,2,8,8,14,2,2,0,8,5,11,4,5,12,13,19,3,6,1
"35",1,5,2,32,42,35,19,11,5,47,58,64,22,23,32,25,5,80,19,16,187,14,5,16,15,20,56,7,17,18,31,19,8,8,0,11,35,10,8,29,18,42,6,14,15
"36",2,2,2,11,16,7,6,3,3,9,16,13,11,10,5,2,1,15,6,2,37,5,3,4,2,9,15,2,2,4,8,5,5,5,11,0,9,8,4,14,6,12,0,7,4
"37",3,5,5,15,38,21,14,7,8,25,43,35,17,23,15,3,10,39,10,21,110,13,5,10,8,17,46,11,22,17,17,5,3,11,35,9,0,9,13,18,35,35,4,16,11
"38",1,0,2,9,22,8,8,4,2,9,11,9,10,12,5,0,3,12,13,7,43,4,2,6,5,8,19,0,4,4,6,6,3,4,10,8,9,0,6,18,11,14,3,6,4
"39",2,1,1,9,18,14,7,4,2,11,18,12,13,12,6,1,4,6,5,9,38,4,4,5,2,10,12,6,5,10,7,2,3,5,8,4,13,6,0,12,17,13,8,10,2
"40",3,11,1,26,45,29,15,8,13,29,44,29,19,20,11,7,5,33,19,20,107,11,5,16,16,27,41,9,7,16,22,6,12,12,29,14,18,18,12,0,27,40,5,12,10
"41",3,9,2,25,37,18,18,2,5,13,29,20,19,29,15,6,8,26,12,19,93,9,5,10,13,22,46,12,15,19,15,12,5,13,18,6,35,11,17,27,0,25,11,25,7
"42",2,11,6,39,55,43,28,11,5,45,64,65,37,29,26,14,8,60,25,20,143,12,7,12,14,32,54,14,26,19,21,11,5,19,42,12,35,14,13,40,25,0,10,14,12
"43",1,1,0,8,13,8,8,1,2,2,11,8,5,9,3,2,0,9,2,7,25,3,1,2,1,5,12,2,6,10,5,1,1,3,6,0,4,3,8,5,11,10,0,4,1
"44",0,7,4,16,26,16,11,1,4,15,26,16,15,15,10,2,5,16,2,10,49,7,5,8,4,11,25,7,10,10,7,5,2,6,14,7,16,6,10,12,25,14,4,0,4
"45",2,1,2,13,19,15,10,2,1,15,26,40,7,10,15,8,2,36,6,6,59,6,1,7,13,8,22,3,3,8,9,7,4,1,15,4,11,4,2,10,7,12,1,4,0
