"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"16",6,23,8,47,114,68,55,17,36,52,113,86,37,23,31,0,11,68,37,23,92,15,9,25,18,32,36,4,10,13,17,9,4,13,32,7,15,11,7,35,13,57,5,14,28
"17",1,7,3,24,61,43,27,8,9,35,84,50,33,14,55,11,0,50,20,15,64,12,6,9,7,19,28,4,14,5,16,11,3,7,30,5,17,8,7,18,12,26,2,11,12
"18",11,59,11,131,326,192,160,54,61,285,406,542,101,91,231,68,50,0,75,101,616,48,36,76,63,151,204,39,63,61,127,71,27,51,302,34,133,42,38,121,67,173,47,78,96
"19",11,26,15,58,172,102,65,27,51,84,175,85,44,52,37,37,20,75,0,45,163,16,13,85,32,56,91,15,35,21,26,20,23,29,49,20,39,23,18,50,37,64,10,35,36
"20",6,34,6,88,200,127,121,29,17,87,204,102,122,117,64,23,15,101,45,0,297,32,23,45,14,69,146,62,111,58,41,18,18,26,52,13,120,32,45,53,68,86,88,87,27
"21",35,95,35,248,652,352,296,115,112,453,693,726,223,216,333,92,64,616,163,297,0,85,66,154,97,290,419,66,129,132,209,105,40,98,456,50,256,94,80,204,161,398,155,163,162
"22",3,10,7,27,53,36,34,6,10,29,68,55,28,21,43,15,12,48,16,32,85,0,20,14,5,19,36,9,20,15,24,10,4,10,27,3,24,10,7,23,19,39,9,14,15
"23",3,7,3,23,69,37,29,6,15,22,61,32,21,29,15,9,6,36,13,23,66,20,0,8,5,18,34,11,11,23,15,5,2,7,17,3,20,9,7,14,13,27,9,16,10
"24",12,31,14,45,160,69,73,26,49,80,144,60,35,41,36,25,9,76,85,45,154,14,8,0,39,45,88,13,25,15,27,19,45,25,51,20,43,18,12,51,41,67,8,37,38
"25",3,17,5,21,57,36,30,9,18,46,71,57,20,24,23,18,7,63,32,14,97,5,5,39,0,29,48,5,12,14,31,26,8,21,44,23,38,17,3,31,16,46,5,17,40
"26",4,27,9,61,176,98,87,25,31,89,198,141,62,72,71,32,19,151,56,69,290,19,18,45,29,0,128,22,48,37,83,24,15,40,96,18,64,33,23,74,47,97,20,52,36
"27",14,54,14,109,335,177,182,31,42,168,349,186,138,142,120,36,28,204,91,146,419,36,34,88,48,128,0,63,112,74,100,42,28,86,138,34,147,49,60,134,113,195,42,98,53
"28",2,10,7,16,68,39,34,12,5,34,63,29,40,62,22,4,4,39,15,62,66,9,11,13,5,22,63,0,58,14,19,4,4,14,20,6,57,14,13,19,22,30,12,30,6
"29",6,16,4,25,125,69,89,13,10,54,131,54,70,112,52,10,14,63,35,111,129,20,11,25,12,48,112,58,0,48,27,14,8,19,44,8,126,21,29,40,58,58,27,53,12
"30",6,15,4,40,120,66,58,10,12,56,106,68,45,68,45,13,5,61,21,58,132,15,23,15,14,37,74,14,48,0,21,13,6,19,53,6,72,16,45,28,48,54,25,40,19
"31",5,21,2,37,121,60,54,16,18,100,156,139,49,47,70,17,16,127,26,41,209,24,15,27,31,83,100,19,27,21,0,36,11,36,123,12,56,26,22,79,34,94,23,34,42
"32",2,9,1,19,48,30,26,12,10,52,64,103,22,21,36,9,11,71,20,18,105,10,5,19,26,24,42,4,14,13,36,0,11,11,88,14,20,14,3,34,13,46,8,16,27
"33",1,14,3,9,35,22,17,5,11,21,41,15,7,12,14,4,3,27,23,18,40,4,2,45,8,15,28,4,8,6,11,11,0,16,18,10,17,11,4,23,12,12,2,12,8
"34",0,9,2,28,94,47,44,10,11,38,79,44,32,31,38,13,7,51,29,26,98,10,7,25,21,40,86,14,19,19,36,11,16,0,43,12,40,25,13,57,32,74,6,27,18
"35",9,20,5,76,191,101,92,32,31,203,303,371,73,53,208,32,30,302,49,52,456,27,17,51,44,96,138,20,44,53,123,88,18,43,0,33,120,51,26,101,62,173,31,59,71
"36",2,6,5,15,52,28,15,8,12,32,63,31,11,12,23,7,5,34,20,13,50,3,3,20,23,18,34,6,8,6,12,14,10,12,33,0,19,22,6,36,14,29,6,20,12
"37",13,27,6,61,177,94,91,21,25,88,190,144,83,114,80,15,17,133,39,120,256,24,20,43,38,64,147,57,126,72,56,20,17,40,120,19,0,37,55,63,128,100,37,96,34
"38",2,16,3,24,74,36,37,10,11,30,72,41,30,31,23,11,8,42,23,32,94,10,9,18,17,33,49,14,21,16,26,14,11,25,51,22,37,0,10,69,22,59,9,18,12
"39",6,6,0,14,72,38,38,6,6,25,62,34,33,35,18,7,7,38,18,45,80,7,7,12,3,23,60,13,29,45,22,3,4,13,26,6,55,10,0,17,44,26,31,29,6
"40",8,38,9,62,174,107,86,25,38,108,190,126,58,61,67,35,18,121,50,53,204,23,14,51,31,74,134,19,40,28,79,34,23,57,101,36,63,69,17,0,60,169,20,51,35
"41",7,14,6,41,107,54,61,8,15,43,121,74,40,72,51,13,12,67,37,68,161,19,13,41,16,47,113,22,58,48,34,13,12,32,62,14,128,22,44,60,0,86,36,77,19
"42",14,33,11,104,281,162,127,34,41,163,324,214,90,92,119,57,26,173,64,86,398,39,27,67,46,97,195,30,58,54,94,46,12,74,173,29,100,59,26,169,86,0,29,68,55
"43",3,8,2,30,59,30,28,13,12,44,54,51,29,36,26,5,2,47,10,88,155,9,9,8,5,20,42,12,27,25,23,8,2,6,31,6,37,9,31,20,36,29,0,35,8
"44",6,17,4,45,140,67,88,18,15,67,153,89,54,77,60,14,11,78,35,87,163,14,16,37,17,52,98,30,53,40,34,16,12,27,59,20,96,18,29,51,77,68,35,0,15
"45",3,16,8,34,79,41,41,15,23,64,101,107,19,27,52,28,12,96,36,27,162,15,10,38,40,36,53,6,12,19,42,27,8,18,71,12,34,12,6,35,19,55,8,15,0
