"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",0,2,0,3,3,5,3,2,1,2,4,6,2,1,4,1,0,5,0,1,19,3,1,2,0,3,7,1,1,2,5,1,2,0,2,2,1,0,2,3,2,9,2,2,2
"35",1,3,0,7,18,10,14,0,5,16,27,26,4,10,10,7,5,41,4,6,101,7,3,4,5,16,19,5,6,8,20,12,3,2,0,5,5,4,6,9,4,22,1,4,7
"36",0,1,1,4,6,2,1,3,0,4,4,6,1,3,3,0,1,5,0,0,19,2,1,3,1,4,6,0,0,3,2,2,2,2,5,0,1,3,5,6,3,4,2,2,2
"37",0,1,0,1,5,0,3,2,2,5,11,10,6,7,4,2,1,6,2,8,20,0,1,4,1,3,8,4,9,2,1,0,1,1,5,1,0,1,3,4,7,6,1,5,1
"38",0,0,0,4,5,4,0,0,0,3,5,5,1,3,2,1,0,6,1,2,18,1,3,0,2,4,3,1,1,2,2,3,0,0,4,3,1,0,1,3,4,1,1,3,0
"39",0,0,0,4,5,3,4,1,0,2,3,6,1,1,2,0,1,12,2,3,22,4,1,2,0,4,4,1,1,5,2,3,1,2,6,5,3,1,0,4,4,3,2,0,5
"40",1,3,0,13,16,12,6,6,3,11,15,10,3,1,8,2,1,15,7,4,60,3,2,8,3,4,11,1,1,5,5,3,3,3,9,6,4,3,4,0,6,24,1,4,4
"41",2,4,0,5,13,12,13,2,7,11,12,13,8,15,10,2,2,13,2,5,57,3,3,5,4,9,16,4,9,7,1,2,2,2,4,3,7,4,4,6,0,11,8,5,4
"42",1,5,1,17,22,16,13,3,2,12,22,22,8,9,11,5,1,23,2,5,73,5,5,4,4,9,20,4,6,5,8,5,3,9,22,4,6,1,3,24,11,0,3,4,12
"43",1,1,0,1,2,4,4,1,1,3,3,3,3,5,3,0,1,4,1,0,18,1,0,2,0,3,3,1,0,3,3,0,1,2,1,2,1,1,2,1,8,3,0,1,0
"44",2,0,0,2,6,4,5,1,2,6,6,11,3,6,5,0,0,9,0,2,20,2,1,2,3,2,5,1,6,1,2,3,0,2,4,2,5,3,0,4,5,4,1,0,1
"45",1,1,0,4,9,7,4,1,4,6,6,12,0,3,8,0,2,17,4,0,26,1,2,2,6,4,8,1,1,4,2,1,1,2,7,2,1,0,5,4,4,12,0,1,0
