"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",1,3,0,2,7,5,8,2,0,7,5,7,1,4,4,2,1,13,3,2,28,8,0,5,1,9,7,2,0,3,4,8,2,0,10,5,2,3,2,10,6,12,1,2,5
"35",0,7,1,10,19,8,12,5,10,19,27,36,9,15,13,8,5,42,9,8,97,7,1,7,4,18,17,3,5,3,16,14,5,10,0,9,11,5,6,22,10,25,4,3,6
"36",1,3,1,5,7,4,2,2,1,4,5,6,2,6,4,1,1,11,1,1,13,2,0,2,1,3,6,1,2,4,0,6,4,5,9,0,1,4,3,6,5,4,3,1,3
"37",1,0,1,1,12,5,6,0,3,4,8,11,4,8,3,1,3,11,4,12,38,4,0,4,3,5,14,5,14,5,3,4,2,2,11,1,0,1,5,6,14,10,1,7,3
"38",1,5,0,5,3,2,2,3,1,2,4,4,2,4,3,3,1,10,4,3,21,2,1,2,3,3,9,1,4,1,5,5,4,3,5,4,1,0,1,4,5,6,3,1,3
"39",0,1,0,3,8,7,3,2,1,8,9,6,5,4,3,1,0,5,1,2,16,3,1,0,2,6,10,2,3,6,2,5,1,2,6,3,5,1,0,7,10,9,6,4,3
"40",1,5,0,11,12,12,8,2,2,17,16,16,13,9,11,5,1,15,7,8,56,5,1,5,2,12,21,2,8,7,7,6,1,10,22,6,6,4,7,0,14,27,2,5,4
"41",2,1,3,8,13,11,8,2,3,10,12,8,10,14,10,1,1,15,6,9,63,8,0,5,4,10,22,4,5,13,6,5,2,6,10,5,14,5,10,14,0,18,3,6,5
"42",2,9,0,13,21,22,12,5,5,19,28,37,11,12,13,4,2,29,7,10,96,9,4,6,5,18,23,3,8,5,11,9,6,12,25,4,10,6,9,27,18,0,3,8,7
"43",0,1,0,2,5,3,2,2,1,6,5,3,1,5,2,0,0,1,0,3,10,0,1,1,1,2,5,3,1,2,1,1,1,1,4,3,1,3,6,2,3,3,0,0,2
"44",2,0,0,10,9,8,7,3,0,8,12,11,6,8,7,1,0,7,4,7,30,4,0,3,1,1,9,1,4,6,2,0,2,2,3,1,7,1,4,5,6,8,0,0,3
"45",2,3,0,8,7,8,7,4,0,8,8,12,2,4,8,3,4,9,5,4,25,2,1,2,4,14,6,3,1,5,3,2,1,5,6,3,3,3,3,4,5,7,2,3,0
