"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",0,0,0,2,0,2,1,0,1,0,1,2,0,3,0,0,1,2,2,1,6,0,0,0,1,2,2,0,2,0,1,2,0,0,2,2,2,0,1,1,1,1,0,0,1
"35",0,1,0,4,2,3,3,0,0,4,9,7,1,2,2,0,1,6,2,2,40,1,0,0,2,5,10,1,0,1,5,4,1,2,0,3,2,1,2,2,1,4,0,1,2
"36",0,1,0,2,1,0,0,2,0,0,3,2,1,1,0,0,0,2,1,0,7,0,0,0,1,1,1,0,0,1,1,0,0,2,3,0,0,1,0,0,1,1,0,0,2
"37",0,0,0,1,0,2,0,0,1,2,4,2,0,0,0,1,2,3,2,3,12,0,0,0,0,3,0,0,1,0,3,0,0,2,2,0,0,0,0,0,3,1,0,1,1
"38",0,0,0,1,1,0,1,0,0,0,2,5,0,0,1,0,0,4,0,0,14,1,0,1,0,1,2,1,1,0,2,0,0,0,1,1,0,0,0,0,1,2,0,1,3
"39",1,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,1,2,0,1,10,0,0,0,0,1,1,0,0,1,1,0,0,1,2,0,0,0,0,3,2,2,3,2,0
"40",0,0,1,1,3,3,1,1,1,3,2,3,2,0,1,0,0,2,1,3,18,1,0,0,0,1,1,0,0,0,2,1,0,1,2,0,0,0,3,0,1,6,1,1,1
"41",0,0,0,1,0,3,1,1,1,0,2,3,2,2,0,0,1,2,0,2,17,0,1,0,1,3,2,1,0,1,1,0,0,1,1,1,3,1,2,1,0,2,3,3,0
"42",0,0,0,5,3,3,2,1,2,5,9,5,1,0,1,0,0,4,3,1,28,4,0,0,0,0,6,0,0,1,2,0,0,1,4,1,1,2,2,6,2,0,1,1,1
"43",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0
"44",0,0,0,0,0,1,3,0,0,3,6,5,0,1,1,0,1,1,1,2,12,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,1,2,1,3,1,0,0,1
"45",0,0,0,2,1,1,1,0,0,2,4,4,0,0,1,0,1,8,1,0,12,0,1,1,1,3,1,1,0,0,2,2,0,1,2,2,1,3,0,1,0,1,0,1,0
