"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"25",1,4,3,14,34,21,18,7,13,15,35,19,13,13,11,9,6,35,20,7,45,2,1,23,0,15,26,4,10,7,13,6,4,5,16,5,10,3,8,10,8,14,1,3,19
"26",6,8,3,31,77,49,50,13,15,38,89,75,32,28,32,13,12,59,18,30,131,18,10,23,15,0,65,12,23,15,43,12,10,27,40,12,29,17,10,38,29,45,9,17,19
"27",6,17,6,67,156,93,104,22,32,88,150,147,63,68,65,32,18,129,43,119,290,30,28,54,26,65,0,24,65,43,42,24,18,27,68,16,68,20,19,57,51,88,13,46,34
"28",3,8,0,12,20,15,18,3,5,14,22,22,10,24,7,5,4,21,4,24,29,4,1,5,4,12,24,0,31,7,6,3,1,4,7,2,20,1,9,6,5,7,2,9,2
"29",1,3,0,16,53,37,37,5,5,33,60,37,30,39,26,4,4,43,16,39,54,4,6,15,10,23,65,31,0,23,11,4,4,10,19,3,45,8,16,16,37,22,8,22,6
"30",3,9,1,14,39,32,40,7,4,16,46,34,17,33,16,6,9,32,13,34,51,2,4,26,7,15,43,7,23,0,11,1,8,6,12,3,25,3,16,21,23,19,9,18,4
"31",3,3,0,22,42,29,26,10,6,36,54,58,21,13,31,12,4,58,20,32,110,10,4,22,13,43,42,6,11,11,0,17,6,7,51,7,19,10,4,26,13,41,1,13,24
"32",1,4,0,13,20,16,6,5,4,16,20,30,9,5,7,6,6,29,6,15,45,3,2,11,6,12,24,3,4,1,17,0,5,6,31,10,7,4,3,11,7,21,0,2,7
"33",2,7,3,11,25,11,19,3,12,13,16,19,7,6,7,5,3,20,13,13,32,1,2,23,4,10,18,1,4,8,6,5,0,7,11,6,4,6,3,7,5,19,1,4,8
"34",0,3,5,15,43,26,18,5,8,18,34,21,14,21,9,3,5,25,13,12,42,9,3,13,5,27,27,4,10,6,7,6,7,0,10,9,6,7,4,16,20,22,1,12,7
"35",9,10,5,30,65,40,28,10,20,73,72,133,21,19,80,27,15,127,20,38,198,12,6,25,16,40,68,7,19,12,51,31,11,10,0,21,35,24,7,41,23,71,4,20,33
"36",1,4,1,12,20,16,18,3,9,9,22,27,6,10,11,3,3,17,9,9,33,1,0,7,5,12,16,2,3,3,7,10,6,9,21,0,6,14,6,17,9,12,1,6,5
"37",5,7,6,20,50,18,32,10,12,31,64,65,20,20,26,12,9,49,11,42,84,10,3,19,10,29,68,20,45,25,19,7,4,6,35,6,0,7,20,23,38,35,7,23,17
"38",0,4,1,7,20,10,8,6,2,9,16,24,5,10,10,6,4,23,5,11,33,5,2,8,3,17,20,1,8,3,10,4,6,7,24,14,7,0,8,18,11,23,2,9,6
"39",0,1,0,9,21,14,15,3,1,18,32,19,15,17,8,5,3,11,9,17,26,3,2,8,8,10,19,9,16,16,4,3,3,4,7,6,20,8,0,15,20,14,16,12,9
"40",7,7,2,24,67,42,43,8,11,44,88,68,28,30,33,13,14,64,11,35,110,17,14,25,10,38,57,6,16,21,26,11,7,16,41,17,23,18,15,0,25,78,6,22,18
"41",2,16,3,19,55,28,38,6,5,30,42,43,25,24,23,11,5,32,16,49,79,11,9,17,8,29,51,5,37,23,13,7,5,20,23,9,38,11,20,25,0,38,19,30,11
"42",4,20,5,49,104,65,54,12,17,66,116,109,33,30,41,24,18,88,27,42,174,21,7,35,14,45,88,7,22,19,41,21,19,22,71,12,35,23,14,78,38,0,9,23,28
"43",0,2,0,0,16,8,14,1,0,6,11,10,12,12,4,1,0,9,0,7,23,3,5,7,1,9,13,2,8,9,1,0,1,1,4,1,7,2,16,6,19,9,0,11,3
"44",5,6,5,14,49,37,42,3,6,19,48,34,21,23,26,5,6,47,17,19,58,8,6,14,3,17,46,9,22,18,13,2,4,12,20,6,23,9,12,22,30,23,11,0,8
"45",5,10,4,23,47,24,29,6,8,27,49,67,11,12,30,11,8,50,16,29,93,4,4,18,19,19,34,2,6,4,24,7,8,7,33,5,17,6,9,18,11,28,3,8,0
