"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"21",22,60,32,149,444,234,209,65,70,277,454,432,146,174,181,71,50,363,114,292,0,60,42,132,85,282,272,52,122,92,147,78,31,92,218,51,173,50,49,146,115,223,36,83,109
"22",5,4,10,13,48,34,22,9,12,24,60,34,20,21,27,12,11,29,9,34,60,0,15,11,9,35,47,10,16,12,10,6,6,11,17,3,17,5,7,12,18,23,2,10,6
"23",1,6,4,8,28,18,21,3,5,17,32,21,21,19,17,5,6,23,4,19,42,15,0,7,3,19,34,11,18,7,7,4,4,12,13,3,25,6,7,12,23,15,5,9,7
"24",4,19,15,33,130,51,52,20,40,44,109,50,34,37,40,18,10,78,55,28,132,11,7,0,26,69,58,12,23,27,31,18,28,25,36,22,31,17,7,33,39,40,6,25,23
"25",2,4,3,17,62,26,23,7,15,30,66,45,24,19,23,15,7,41,24,26,85,9,3,26,0,35,41,6,9,13,19,8,8,9,25,10,18,8,7,28,15,32,1,8,25
"26",5,27,14,54,193,99,95,32,36,109,208,136,68,93,89,33,17,140,51,104,282,35,19,69,35,0,135,23,62,39,79,30,14,59,94,19,68,25,17,65,73,111,23,45,42
"27",3,24,15,69,277,125,140,40,33,115,239,138,90,137,82,36,19,145,54,148,272,47,34,58,41,135,0,51,114,44,57,25,14,84,81,25,137,32,37,91,118,137,28,79,46
"28",0,4,3,11,34,15,31,6,5,20,47,25,32,40,14,4,3,33,9,45,52,10,11,12,6,23,51,0,44,13,10,9,3,15,12,4,34,7,5,8,28,23,2,18,5
"29",1,13,8,41,114,53,66,13,17,49,113,50,64,98,55,9,9,64,20,113,122,16,18,23,9,62,114,44,0,45,29,12,6,42,32,6,117,10,26,33,66,57,12,46,15
"30",2,4,10,16,73,50,45,11,7,30,73,37,32,58,33,9,8,41,17,53,92,12,7,27,13,39,44,13,45,0,25,10,5,22,25,8,58,11,33,25,32,32,22,26,12
"31",3,15,7,47,103,56,47,13,16,69,114,114,36,41,48,28,11,80,24,40,147,10,7,31,19,79,57,10,29,25,0,34,9,33,74,16,43,22,13,53,28,75,10,19,30
"32",1,6,3,16,39,28,19,11,10,22,43,44,12,19,26,11,8,40,11,24,78,6,4,18,8,30,25,9,12,10,34,0,2,13,41,10,16,12,9,24,11,24,2,9,18
"33",2,5,7,8,31,22,16,8,15,17,37,18,13,13,8,11,3,23,16,8,31,6,4,28,8,14,14,3,6,5,9,2,0,10,9,10,14,5,5,12,14,14,5,4,5
"34",3,11,4,20,86,44,41,11,11,30,92,43,30,34,20,11,4,46,20,45,92,11,12,25,9,59,84,15,42,22,33,13,10,0,36,10,56,11,12,47,52,63,11,22,19
"35",3,10,11,36,127,76,56,22,25,108,146,163,51,52,88,29,25,135,28,71,218,17,13,36,25,94,81,12,32,25,74,41,9,36,0,24,54,31,20,65,39,86,10,35,46
"36",3,5,0,19,43,24,27,8,10,25,51,27,14,18,10,7,10,36,20,23,51,3,3,22,10,19,25,4,6,8,16,10,10,10,24,0,13,18,4,27,14,29,4,7,10
"37",1,15,13,45,128,80,71,17,22,72,147,83,69,92,56,21,12,81,30,109,173,17,25,31,18,68,137,34,117,58,43,16,14,56,54,13,0,13,39,63,102,79,30,72,23
"38",2,10,2,9,44,19,21,9,5,23,46,30,16,27,15,5,5,18,14,19,50,5,6,17,8,25,32,7,10,11,22,12,5,11,31,18,13,0,8,36,14,35,3,4,6
"39",0,3,4,12,37,33,21,8,12,21,40,21,18,32,17,7,3,26,6,25,49,7,7,7,7,17,37,5,26,33,13,9,5,12,20,4,39,8,0,11,30,25,33,35,14
"40",7,13,7,39,132,72,51,16,27,64,128,103,36,42,53,19,8,69,41,43,146,12,12,33,28,65,91,8,33,25,53,24,12,47,65,27,63,36,11,0,50,133,5,26,18
"41",1,11,13,17,97,62,67,17,21,50,102,67,38,62,39,14,8,50,18,65,115,18,23,39,15,73,118,28,66,32,28,11,14,52,39,14,102,14,30,50,0,82,25,65,12
"42",4,21,17,80,223,123,111,23,22,117,228,140,71,71,72,34,26,139,35,93,223,23,15,40,32,111,137,23,57,32,75,24,14,63,86,29,79,35,25,133,82,0,15,37,29
"43",0,6,3,10,31,14,19,7,7,9,20,9,8,22,15,4,4,14,3,20,36,2,5,6,1,23,28,2,12,22,10,2,5,11,10,4,30,3,33,5,25,15,0,26,3
"44",4,13,6,18,88,37,49,10,18,38,94,45,37,48,41,7,5,47,13,47,83,10,9,25,8,45,79,18,46,26,19,9,4,22,35,7,72,4,35,26,65,37,26,0,10
"45",2,9,5,20,64,40,23,12,19,46,54,63,26,27,24,23,7,74,20,25,109,6,7,23,25,42,46,5,15,12,30,18,5,19,46,10,23,6,14,18,12,29,3,10,0
