"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"34",0,1,0,1,6,3,4,2,1,1,3,7,2,2,2,1,0,5,3,0,12,2,0,1,0,2,7,1,1,0,3,0,1,0,3,2,1,2,1,8,4,6,1,2,2
"35",0,2,2,5,13,6,3,3,2,13,15,20,8,4,10,0,4,25,3,2,98,6,3,4,6,12,20,1,8,4,11,11,3,3,0,3,8,5,4,15,6,16,2,2,8
"36",0,0,0,2,5,1,2,1,1,1,2,3,1,0,0,0,0,4,2,0,11,0,0,2,2,3,3,0,2,2,2,0,0,2,3,0,0,2,0,5,5,3,1,1,0
"37",0,1,0,2,10,7,4,4,2,4,6,5,4,8,5,3,3,10,2,9,34,3,2,3,2,5,13,3,8,4,6,5,2,1,8,0,0,2,6,2,9,4,1,4,2
"38",0,0,0,0,4,0,1,1,0,2,1,5,1,2,1,0,0,5,0,1,13,1,2,4,1,5,3,0,2,1,3,0,1,2,5,2,2,0,0,3,1,2,0,1,0
"39",1,0,1,0,1,2,1,1,2,0,3,4,2,1,0,0,0,4,3,1,14,2,1,1,0,4,5,1,1,1,6,0,1,1,4,0,6,0,0,3,4,1,3,1,1
"40",0,5,0,8,11,6,10,4,1,5,12,13,4,8,4,1,1,12,7,1,49,3,2,6,2,8,13,0,5,3,6,5,0,8,15,5,2,3,3,0,8,17,2,3,6
"41",0,1,0,3,6,5,4,3,1,4,11,7,5,7,4,1,2,9,4,3,47,3,2,3,1,7,14,0,8,2,2,3,2,4,6,5,9,1,4,8,0,7,8,3,1
"42",0,4,1,13,13,9,12,3,1,9,10,22,6,6,8,1,2,14,3,3,62,5,2,5,4,7,20,3,2,6,8,6,2,6,16,3,4,2,1,17,7,0,1,3,2
"43",1,1,0,0,1,2,1,1,0,0,5,0,1,3,0,0,0,2,0,0,13,0,0,1,0,1,6,0,2,2,1,0,2,1,2,1,1,0,3,2,8,1,0,1,0
"44",0,0,0,2,5,0,2,3,0,3,3,8,1,4,2,1,1,3,3,2,29,2,0,1,1,4,6,0,2,1,0,0,0,2,2,1,4,1,1,3,3,3,1,0,1
"45",0,3,1,3,4,2,1,2,1,8,6,10,1,1,5,1,2,11,3,0,34,2,1,0,4,3,3,0,0,1,3,1,0,2,8,0,2,0,1,6,1,2,0,1,0
