"","Aug2016","Sep2016","Oct2016","Nov2016","Dec2016","Jan2017","Feb2017","Mar2017","Apr2017","May2017","Jun2017","Jul2017","Aug2017","Sep2017","Oct2017","Nov2017","Dec2017","Jan2018","Feb2018","Mar2018","Apr2018","May2018","Jun2018"
"11",0.0707998106956933,0.0713288275707982,0.0711496797847772,0.068899531761134,0.0618779375172795,0.0638044422384911,0.0614062231390751,0.06187098126922,0.0603065435252505,0.0564465077020468,0.0495946941783346,0.052408256880734,0.0499399038461538,0.0565982831369126,0.0521880064829822,0.0558560677328316,0.0432505818463925,0.0488275862068965,0.0382853403141361,0.045748987854251,0.0409669211195929,0.0538998097653773,0.0544800884955752
"12",0.0494399747594258,0.0420599899458191,0.0435207009023165,0.0438840307027859,0.0505339369643351,0.0593994292095794,0.0552174660477909,0.0440837293821638,0.0509530359599135,0.0457111204895548,0.0406779661016949,0.0474770642201835,0.0454927884615384,0.0512148988796741,0.0443273905996758,0.0482126058325494,0.0516873545384019,0.0515862068965517,0.0595549738219895,0.054251012145749,0.0557251908396946,0.0431198478123018,0.060287610619469
"13",0.0249723931219435,0.0273790239997021,0.0254029474085184,0.0242030317932052,0.0232409455349737,0.0221863754808289,0.0227436823104693,0.0232038020687727,0.0232855177834545,0.0261394809031441,0.0200442151805453,0.0221330275229358,0.0228966346153846,0.0195693292594209,0.0231766612641815,0.0189322671683913,0.0190069821567106,0.0168275862068965,0.0147251308900524,0.0159919028340081,0.0267175572519084,0.0171211160431199,0.0132743362831858
"14",0.0241678498185834,0.0243255320337374,0.0293074304216365,0.027837762716213,0.0260920652474426,0.0222111924556397,0.0234657039711191,0.0270128599384959,0.0245431322460208,0.0255855665752268,0.0284082535003685,0.0244648318042813,0.0268629807692308,0.0266986759784665,0.0282820097244733,0.0279868297271872,0.0288013964313421,0.0259310344827586,0.0230693717277487,0.0259109311740891,0.0249363867684478,0.0234622701331642,0.0224004424778761
"15",0.0284587474365042,0.0243255320337374,0.0238792467204723,0.0260097068696414,0.0252712883605198,0.0277577863258469,0.0279181708784597,0.023867766284596,0.0260365494203183,0.0220774424984174,0.0177966101694915,0.0180428134556575,0.0246394230769231,0.0248799650807508,0.0230145867098866,0.0217544684854186,0.0230799069045772,0.0226206896551724,0.0173429319371728,0.0184210526315789,0.0165394402035623,0.0155358275206088,0.0154867256637168
"16",0.0108534469159173,0.010249678824778,0.00933266671428231,0.0108721216138205,0.00965924799557645,0.0106216652190098,0.0114663916107959,0.00994199049482807,0.0118883867164472,0.0111837940493775,0.0105011053795136,0.0124617737003058,0.00961538461538461,0.00785683107813182,0.00437601296596434,0.00576199435559737,0.00688518231186967,0.00648275862068966,0.00441753926701571,0.00222672064777328,0.00610687022900763,0.00570703868103995,0.000553097345132743
"17",0.00712257453857075,0.00660969297510659,0.00676142180320453,0.00760086378311347,0.00698092341719657,0.00786698101501427,0.00868145091971807,0.00697162426614482,0.00964826095500098,0.0070953787718928,0.00589535740604274,0.00791284403669725,0.00685096153846154,0.00501964207769533,0.00899513776337115,0.00399811853245532,0.00698215671062839,0.00482758620689655,0.00229057591623037,0.00202429149797571,0.00229007633587786,0.00570703868103995,0.00525442477876106
"18",0.0451096387442814,0.0358226740397326,0.0367473751874866,0.0415428363729662,0.054974771910423,0.0581461719816354,0.0514182568334193,0.0437517472742522,0.0639418353311063,0.0463705423085039,0.0439572586588062,0.0488149847094801,0.0475360576923077,0.052015131674669,0.0562398703403566,0.0463311382878645,0.0550814584949573,0.0492413793103448,0.0683900523560209,0.0595141700404858,0.0610687022900763,0.0577045022194039,0.0638827433628319
"19",0.017250354945575,0.0175203410973952,0.0137014022807895,0.0156827948942721,0.016908003870611,0.0150018612731108,0.0166064981949458,0.013558848196813,0.0126743957555512,0.0174614897657734,0.0215917464996315,0.0123088685015291,0.0146033653846154,0.0104030263349338,0.0106158833063209,0.013758231420508,0.0156128782001552,0.00951724137931034,0.00801701570680629,0.0125506072874494,0.00737913486005089,0.0237793278376665,0.0163163716814159
"20",0.0247594257769364,0.0289243888361355,0.0339618598671524,0.0319428705821984,0.0230595106441803,0.0235016751457997,0.0309437854564208,0.0246190942130277,0.0178817056396149,0.0217081662798059,0.0135224760501105,0.0163990825688073,0.0197115384615385,0.015640913720355,0.023419773095624,0.0168156161806209,0.0120248254460822,0.0121379310344828,0.0107984293193717,0.0174089068825911,0.0213740458015267,0.0098287888395688,0.0165929203539823
